"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management  Operations - Asset Performance Tyne and Wear","EA_DDNEA","SG4","27572","33869","Officer North East","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Incident Systems and Services","EA_DIMR","SG5","34879","42955","Advisor Incident Management and Resilience","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Flood and Coastal Risk Management - Programme","EA_DDWM","SG4","27572","33869","Officer West Midlands","2.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire","EA_DDCLA","SG4","27572","33869","Team Member Cumbria and Lancashire","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia","EA_DDEN","SG4","27572","33869","Team Member East Anglia","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change - People Programme","EA_DDOBS","SG4","27572","33869","Officer Operations Change","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Security","EA_DDKSL","SG6","44477","55631","Team Leader Kent South London and East Sussex","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Government Relations","EA_DDGE","SG6","44477","55631","Senior Advisor Chief Executives Directorate","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs","EA_DDSLTSDN","SG3","22792","27223","Team Member Solent and South Downs","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG2","18392","22274","Team Member Yorkshire","3.15","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Management - Estuaries and Coasts Planning","EA_DDIWP","SG6","44477","55631","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management East - Land and Water West","EA_DDHNL","SG3","22792","27223","Environment Officer Hertfordshire and North London","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG4","27572","33869","Officer Greater Manchester Merseyside and Cheshire","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - National Capital Programme Management Service","EA_DDNCPMS","SG4","27572","33869","Not in Post","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia","EA_DDEN","SG2","18392","22274","Team Member East Anglia","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Manchester - Environmental Permitting Regulations Waste 2","EA_DDGMC","SG3","22792","27223","Environment Officer Greater Manchester Merseyside and Cheshire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - National Capital Programme Management Service","EA_DDNCPMS","SG2","18392","22274","Team Member Operational Services","3.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - National Enforcement Service","EA_DDNES","SG6","44477","55631","Senior Officer National Investigations","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - National Enforcement Service","EA_DNSEB","SG6","44477","55631","Team Leader Operational Services","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal","EA_DDCP","SG6","44477","55631","Specialist Legal Services","1.00","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands","EA_DDWM","SG3","22792","27223","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality","EA_DDWQ","SG5","34879","42955","Specialist Water Land and Biodiversity","2.70","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands","EA_DDWM","SG3","22792","27223","Environment Officer West Midlands","17.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - National Enforcement Service - National Intelligence","EA_DNSEB","SG6","44477","55631","Senior Officer National Intelligence","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Management","EA_DIMR","SG3","22792","27223","Team Member Operational Services","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG3","22792","27223","Officer Thames","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Partnership and Development","EA_DDLNA","SG2","18392","22274","Team Member Lincolnshire and Northamptonshire","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Contact Centre","EA_DDPC","SG2","18392","22274","Team Member Operational Services","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Asset Performance Upper Lee and Stort","EA_DDHNL","SG3","22792","27223","Team Member Hertfordshire and North London","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Executive Support","EA_DDGE","SG5","34879","42955","Not in Post","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG3","22792","27223","Environment Officer Thames","8.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Permitting  - Central","EA_DDPC","SG3","22792","27223","National Services Environment and Business Team Member","1.00","Policy"
